name,price,url,stone_type,stone_shape,stone_clarity,stone_color,stone_carat_weight,metal_type,metal_color,gold_karat,ring_size,category,source
Round Diamond Solitaire Fluted Bezel Necklace (1 ct. tw.),8557.0,https://www.rarecarat.com/fine-jewelry/58-Round-Diamond-Solitaire-Fluted-Bezel-Necklace-(1-ct.-tw.)/33567,Diamond,,SI+,H-I,1,White Gold,,14K,,Necklace,rarecarat
Vintage Round Diamond Solitaire Necklace (1 ct. tw.),8414.0,https://www.rarecarat.com/fine-jewelry/58-Vintage-Round-Diamond-Solitaire-Necklace-(1-ct.-tw.)/33534,Diamond,,SI+,H-I,1,White Gold,,14K,,Necklace,rarecarat
Bar Set Diamond Solitaire Necklace (3/4 ct. tw.),4414.0,https://www.rarecarat.com/fine-jewelry/58-Bar-Set-Diamond-Solitaire-Necklace-(3-4-ct.-tw.)/33559,Diamond,,SI+,H-I,0.75,White Gold,,14K,,Necklace,rarecarat
Garelle Diamond Station Necklace,4786.0,https://www.rarecarat.com/fine-jewelry/58-Garelle-Diamond-Station-Necklace/38665,Diamond,,SI1,G-H,1.25,White Gold,,14K,,Necklace,rarecarat
3-Prong Diamond Solitaire Necklace (3/4 ct.),3500.0,https://www.rarecarat.com/fine-jewelry/58-3-Prong-Diamond-Solitaire-Necklace-(3-4-ct.)/41374,Diamond,,SI1,H-I,0.75,White Gold,,14K,,Necklace,rarecarat
Vintage Round Diamond Solitaire Necklace (3/4 ct. tw.),4414.0,https://www.rarecarat.com/fine-jewelry/58-Vintage-Round-Diamond-Solitaire-Necklace-(3-4-ct.-tw.)/33533,Diamond,,SI+,H-I,0.75,White Gold,,14K,,Necklace,rarecarat
3-Prong Diamond Solitaire Necklace (1.5 ct.),16565.0,https://www.rarecarat.com/fine-jewelry/58-3-Prong-Diamond-Solitaire-Necklace-(1.5-ct.)/41387,Diamond,,SI1,H-I,1.5,White Gold,,14K,,Necklace,rarecarat
Round Diamond Solitaire Fluted Bezel Necklace (3/4 ct. tw.),4414.0,https://www.rarecarat.com/fine-jewelry/58-Round-Diamond-Solitaire-Fluted-Bezel-Necklace-(3-4-ct.-tw.)/33549,Diamond,,SI+,H-I,0.75,White Gold,,14K,,Necklace,rarecarat
Floating Emerald-Cut Diamond Bezel Necklace,6129.0,https://www.rarecarat.com/fine-jewelry/58-Floating-Emerald-Cut-Diamond-Bezel-Necklace/34714,Diamond,,SI2,I,1,White Gold,,14K,,Necklace,rarecarat
Bar Set Diamond Solitaire Necklace (1 ct. tw.),8700.0,https://www.rarecarat.com/fine-jewelry/58-Bar-Set-Diamond-Solitaire-Necklace-(1-ct.-tw.)/34077,Diamond,,SI+,H-I,1,White Gold,,14K,,Necklace,rarecarat
Classic Solitaire Bezel Diamond Necklace (1 ct. tw.),8557.0,https://www.rarecarat.com/fine-jewelry/58-Classic-Solitaire-Bezel-Diamond-Necklace-(1-ct.-tw.)/33571,Diamond,,SI+,H-I,1,White Gold,,14K,,Necklace,rarecarat
Floral Diamond Cluster Necklace (2 ct. tw.),6272.0,https://www.rarecarat.com/fine-jewelry/58-Floral-Diamond-Cluster-Necklace-(2-ct.-tw.)/34733,Diamond,,SI2,,2,White Gold,,14K,,Necklace,rarecarat
Floating Round Diamond Bezel Necklace,6986.0,https://www.rarecarat.com/fine-jewelry/58-Floating-Round-Diamond-Bezel-Necklace/34710,Diamond,,SI2,,1,White Gold,,14K,,Necklace,rarecarat
Split Bail Diamond Solitaire Necklace  (1 ct. tw.),8129.0,https://www.rarecarat.com/fine-jewelry/58-Split-Bail-Diamond-Solitaire-Necklace--(1-ct.-tw.)/33542,Diamond,,SI+,H-I,1,White Gold,,14K,,Necklace,rarecarat
3-Prong Diamond Solitaire Necklace (1/3 ct.),1350.0,https://www.rarecarat.com/fine-jewelry/58-3-Prong-Diamond-Solitaire-Necklace-(1-3-ct.)/41410,Diamond,,SI1,H-I,0.3,White Gold,,14K,,Necklace,rarecarat
3-Prong Diamond Solitaire Necklace (1/2 ct.),2136.0,https://www.rarecarat.com/fine-jewelry/58-3-Prong-Diamond-Solitaire-Necklace-(1-2-ct.)/41450,Diamond,,SI1,H-I,0.5,White Gold,,14K,,Necklace,rarecarat
Round Diamond Solitaire Necklace With Creased Bail (1 ct. tw.),8272.0,https://www.rarecarat.com/fine-jewelry/58-Round-Diamond-Solitaire-Necklace-With-Creased-Bail-(1-ct.-tw.)/33570,Diamond,,SI+,H-I,1,White Gold,,14K,,Necklace,rarecarat
Classic Diamond Tennis Necklace (7 ct. tw.),13557.0,https://www.rarecarat.com/fine-jewelry/58-Classic-Diamond-Tennis-Necklace-(7-ct.-tw.)/34760,Diamond,,SI2,,7,White Gold,,14K,,Necklace,rarecarat
Mini Heart Station Necklace,1136.0,https://www.rarecarat.com/fine-jewelry/58-Mini-Heart-Station-Necklace/42703,Diamond,,,,,Yellow Gold,,14K,,Necklace,rarecarat
Rolo Link Chain Adjustable Necklace,1207.0,https://www.rarecarat.com/fine-jewelry/58-Rolo-Link-Chain-Adjustable-Necklace/42699,Diamond,,,,,Yellow Gold,,14K,,Necklace,rarecarat
Heart Cube Gold Necklace,1207.0,https://www.rarecarat.com/fine-jewelry/58-Heart-Cube-Gold-Necklace/42748,Diamond,,,,,Yellow Gold,,14K,,Necklace,rarecarat
Rope Bow Necklace,1207.0,https://www.rarecarat.com/fine-jewelry/58-Rope-Bow-Necklace/42702,Diamond,,,,,Yellow Gold,,14K,,Necklace,rarecarat
Rope Oval Gold Necklace,1207.0,https://www.rarecarat.com/fine-jewelry/58-Rope-Oval-Gold-Necklace/42732,Diamond,,,,,Yellow Gold,,14K,,Necklace,rarecarat
Bar Station Gold Necklace,1214.0,https://www.rarecarat.com/fine-jewelry/58-Bar-Station-Gold-Necklace/42733,Diamond,,,,,Yellow Gold,,14K,,Necklace,rarecarat
Rope Cross Gold Necklace,1214.0,https://www.rarecarat.com/fine-jewelry/58-Rope-Cross-Gold-Necklace/42730,Diamond,,,,,Yellow Gold,,14K,,Necklace,rarecarat
Rope Open Heart Gold Necklace,1279.0,https://www.rarecarat.com/fine-jewelry/58-Rope-Open-Heart-Gold-Necklace/42728,Diamond,,,,,Yellow Gold,,14K,,Necklace,rarecarat
Rope Circle Gold Necklace,1279.0,https://www.rarecarat.com/fine-jewelry/58-Rope-Circle-Gold-Necklace/42735,Diamond,,,,,Yellow Gold,,14K,,Necklace,rarecarat
Interlocking Two-Tone Circle Necklace,1321.0,https://www.rarecarat.com/fine-jewelry/58-Interlocking-Two-Tone-Circle-Necklace/42722,Diamond,,,,,Yellow Gold,,14K,,Necklace,rarecarat
Dimensional Star of David Gold Necklace,1421.0,https://www.rarecarat.com/fine-jewelry/58-Dimensional-Star-of-David-Gold-Necklace/42727,Diamond,,,,,Yellow Gold,,14K,,Necklace,rarecarat
Mariner Heart Gold Necklace,1707.0,https://www.rarecarat.com/fine-jewelry/58-Mariner-Heart-Gold-Necklace/42749,Diamond,,,,,Yellow Gold,,14K,,Necklace,rarecarat
Diamond Love Knot Bracelet,2176.0,https://www.rarecarat.com/fine-jewelry/58-Diamond-Love-Knot-Bracelet/33888,Diamond,,SI+,H-I,0.25,White Gold,,14K,,Bracelet,rarecarat
Black Diamond Bracelet With Black Rhodium Plating (14 ct. tw.),12986.0,https://www.rarecarat.com/fine-jewelry/58-Black-Diamond-Bracelet-With-Black-Rhodium-Plating-(14-ct.-tw.)/34675,Diamond,,,,14,White Gold,,14K,,Bracelet,rarecarat
Five-Row Diamond Flex Cuff Bracelet,2700.0,https://www.rarecarat.com/fine-jewelry/58-Five-Row-Diamond-Flex-Cuff-Bracelet/33866,Diamond,,SI+,H-I,0.6,White Gold,,14K,,Bracelet,rarecarat
Clover Diamond Tennis Bracelet,5272.0,https://www.rarecarat.com/fine-jewelry/58-Clover-Diamond-Tennis-Bracelet/33949,Diamond,,SI+,H-I,2.79,White Gold,,14K,,Bracelet,rarecarat
Diamond Bar Bolo Bracelet,1283.0,https://www.rarecarat.com/fine-jewelry/58-Diamond-Bar-Bolo-Bracelet/33887,Diamond,,SI+,H-I,0.37,White Gold,,14K,,Bracelet,rarecarat
Three-Prong Diamond Tennis Bracelet (6 ct. tw.),10557.0,https://www.rarecarat.com/fine-jewelry/58-Three-Prong-Diamond-Tennis-Bracelet-(6-ct.-tw.)/38142,Diamond,,SI1,GH,6,White Gold,,14K,7.0 to 7.0,Bracelet,rarecarat
Black Diamond Bracelet With Black Rhodium Plating (1.15ct. tw.),5700.0,https://www.rarecarat.com/fine-jewelry/58-Black-Diamond-Bracelet-With-Black-Rhodium-Plating-(1.15ct.-tw.)/34676,Diamond,,,,1.15,White Gold,,14K,,Bracelet,rarecarat
Three-Prong Diamond Tennis Bracelet (4 ct. tw.),6500.0,https://www.rarecarat.com/fine-jewelry/58-Three-Prong-Diamond-Tennis-Bracelet-(4-ct.-tw.)/38241,Diamond,,SI1,GH,4,White Gold,,14K,7.0 to 7.0,Bracelet,rarecarat
Three-Prong Diamond Tennis Bracelet (5 ct. tw.),7914.0,https://www.rarecarat.com/fine-jewelry/58-Three-Prong-Diamond-Tennis-Bracelet-(5-ct.-tw.)/38154,Diamond,,SI1,GH,5,White Gold,,14K,7.0 to 7.0,Bracelet,rarecarat
Three-Prong Diamond Tennis Bracelet (10 ct. tw.),20129.0,https://www.rarecarat.com/fine-jewelry/58-Three-Prong-Diamond-Tennis-Bracelet-(10-ct.-tw.)/38156,Diamond,,SI1,GH,10,White Gold,,14K,7.0 to 7.0,Bracelet,rarecarat
Hinged Diamond Bangle,3271.0,https://www.rarecarat.com/fine-jewelry/58-Hinged-Diamond-Bangle/33921,Diamond,,SI+,H-I,0.97,White Gold,,14K,,Bracelet,rarecarat
Solitaire Diamond Bezel Set Bangle,1711.0,https://www.rarecarat.com/fine-jewelry/58-Solitaire-Diamond-Bezel-Set-Bangle/33460,Diamond,,SI+,H-I,0.35,White Gold,,14K,,Bracelet,rarecarat
Double Row Emerald Diamond Bangle,6457.0,https://www.rarecarat.com/fine-jewelry/58-Double-Row-Emerald-Diamond-Bangle/33891,Diamond,,SI+,H-I,1.5,White Gold,,14K,,Bracelet,rarecarat
Four-Prong Diamond Tennis Bracelet (1ct. tw.),1997.0,https://www.rarecarat.com/fine-jewelry/58-Four-Prong-Diamond-Tennis-Bracelet-(1ct.-tw.)/37779,Diamond,,SI1,GH,1,White Gold,,14K,7.0 to 7.0,Bracelet,rarecarat
Four-Prong Diamond Tennis Bracelet (1ct. tw.) - 7.5 In.,1997.0,https://www.rarecarat.com/fine-jewelry/58-Four-Prong-Diamond-Tennis-Bracelet-(1ct.-tw.)---7.5-In./37745,Diamond,,SI1,GH,1,White Gold,,14K,7.5 to 7.5,Bracelet,rarecarat
Four-Prong Diamond Tennis Bracelet (1ct. tw.) - 6.5 In.,1997.0,https://www.rarecarat.com/fine-jewelry/58-Four-Prong-Diamond-Tennis-Bracelet-(1ct.-tw.)---6.5-In./37753,Diamond,,SI1,GH,1,White Gold,,14K,6.5 to 6.5,Bracelet,rarecarat
Three-Prong Diamond Tennis Bracelet (9 ct. tw.),18358.0,https://www.rarecarat.com/fine-jewelry/58-Three-Prong-Diamond-Tennis-Bracelet-(9-ct.-tw.)/38194,Diamond,,SI1,GH,9,White Gold,,14K,7.0 to 7.0,Bracelet,rarecarat
Three-Prong Diamond Tennis Bracelet (2 ct. tw.),3114.0,https://www.rarecarat.com/fine-jewelry/58-Three-Prong-Diamond-Tennis-Bracelet-(2-ct.-tw.)/38203,Diamond,,SI1,GH,2,White Gold,,14K,7.0 to 7.0,Bracelet,rarecarat
Three-Prong Diamond Tennis Bracelet (7 ct. tw.),13500.0,https://www.rarecarat.com/fine-jewelry/58-Three-Prong-Diamond-Tennis-Bracelet-(7-ct.-tw.)/38174,Diamond,,SI1,GH,7,White Gold,,14K,7.0 to 7.0,Bracelet,rarecarat
Four-Prong Diamond Tennis Bracelet (2 ct. tw.) - 6.5 In.,3111.0,https://www.rarecarat.com/fine-jewelry/58-Four-Prong-Diamond-Tennis-Bracelet-(2-ct.-tw.)---6.5-In./37766,Diamond,,SI1,GH,2,White Gold,,14K,6.5 to 6.5,Bracelet,rarecarat
Four-Prong Diamond Tennis Bracelet (2 ct. tw.),3111.0,https://www.rarecarat.com/fine-jewelry/58-Four-Prong-Diamond-Tennis-Bracelet-(2-ct.-tw.)/37773,Diamond,,SI1,GH,2,White Gold,,14K,7.0 to 7.0,Bracelet,rarecarat
Four-Prong Diamond Tennis Bracelet (2 ct. tw.) - 7.5 In.,3111.0,https://www.rarecarat.com/fine-jewelry/58-Four-Prong-Diamond-Tennis-Bracelet-(2-ct.-tw.)---7.5-In./37526,Diamond,,SI1,GH,2,White Gold,,14K,7.5 to 7.5,Bracelet,rarecarat
Three-Prong Diamond Tennis Bracelet (3 ct. tw.),4272.0,https://www.rarecarat.com/fine-jewelry/58-Three-Prong-Diamond-Tennis-Bracelet-(3-ct.-tw.)/38254,Diamond,,SI1,GH,3,White Gold,,14K,7.0 to 7.0,Bracelet,rarecarat
Three-Prong Diamond Tennis Bracelet (1ct. tw.) - 7.5 In.,2557.0,https://www.rarecarat.com/fine-jewelry/58-Three-Prong-Diamond-Tennis-Bracelet-(1ct.-tw.)---7.5-In./38208,Diamond,,SI1,GH,1,White Gold,,14K,7.5 to 7.5,Bracelet,rarecarat
Three-Prong Diamond Tennis Bracelet (1ct. tw.),2557.0,https://www.rarecarat.com/fine-jewelry/58-Three-Prong-Diamond-Tennis-Bracelet-(1ct.-tw.)/38219,Diamond,,SI1,GH,1,White Gold,,14K,7.0 to 7.0,Bracelet,rarecarat
Three-Prong Diamond Tennis Bracelet (1ct. tw.) - 6.5 In.,2557.0,https://www.rarecarat.com/fine-jewelry/58-Three-Prong-Diamond-Tennis-Bracelet-(1ct.-tw.)---6.5-In./38213,Diamond,,SI1,GH,1,White Gold,,14K,6.5 to 6.5,Bracelet,rarecarat
Three-Prong Diamond Tennis Bracelet (2 ct. tw.) - 6.5 In.,3114.0,https://www.rarecarat.com/fine-jewelry/58-Three-Prong-Diamond-Tennis-Bracelet-(2-ct.-tw.)---6.5-In./38264,Diamond,,SI1,GH,2,White Gold,,14K,6.5 to 6.5,Bracelet,rarecarat
Three-Prong Diamond Tennis Bracelet (2 ct. tw.) - 7.5 In.,3114.0,https://www.rarecarat.com/fine-jewelry/58-Three-Prong-Diamond-Tennis-Bracelet-(2-ct.-tw.)---7.5-In./38259,Diamond,,SI1,GH,2,White Gold,,14K,7.5 to 7.5,Bracelet,rarecarat
Three-Prong Diamond Tennis Bracelet (3 ct. tw.) - 7.5 In.,4272.0,https://www.rarecarat.com/fine-jewelry/58-Three-Prong-Diamond-Tennis-Bracelet-(3-ct.-tw.)---7.5-In./38244,Diamond,,SI1,GH,3,White Gold,,14K,7.5 to 7.5,Bracelet,rarecarat
Three-Prong Diamond Tennis Bracelet (3 ct. tw.) - 6.5 In.,4272.0,https://www.rarecarat.com/fine-jewelry/58-Three-Prong-Diamond-Tennis-Bracelet-(3-ct.-tw.)---6.5-In./38250,Diamond,,SI1,GH,3,White Gold,,14K,6.5 to 6.5,Bracelet,rarecarat
Four-Prong Diamond Tennis Bracelet (3 ct. tw.),4743.0,https://www.rarecarat.com/fine-jewelry/58-Four-Prong-Diamond-Tennis-Bracelet-(3-ct.-tw.)/37549,Diamond,,SI1,GH,3,White Gold,,14K,7.0 to 7.0,Bracelet,rarecarat
Four-Prong Diamond Tennis Bracelet (3 ct. tw.) - 6.5 In.,4743.0,https://www.rarecarat.com/fine-jewelry/58-Four-Prong-Diamond-Tennis-Bracelet-(3-ct.-tw.)---6.5-In./37553,Diamond,,SI1,GH,3,White Gold,,14K,6.5 to 6.5,Bracelet,rarecarat
Four-Prong Diamond Tennis Bracelet (3 ct. tw.) - 7.5 In.,4743.0,https://www.rarecarat.com/fine-jewelry/58-Four-Prong-Diamond-Tennis-Bracelet-(3-ct.-tw.)---7.5-In./37564,Diamond,,SI1,GH,3,White Gold,,14K,7.5 to 7.5,Bracelet,rarecarat
Four-Prong Diamond Tennis Bracelet (4 ct. tw.),5672.0,https://www.rarecarat.com/fine-jewelry/58-Four-Prong-Diamond-Tennis-Bracelet-(4-ct.-tw.)/37529,Diamond,,SI1,GH,4,White Gold,,14K,7.0 to 7.0,Bracelet,rarecarat
Four-Prong Diamond Tennis Bracelet (4 ct. tw.) - 7.5 In.,5672.0,https://www.rarecarat.com/fine-jewelry/58-Four-Prong-Diamond-Tennis-Bracelet-(4-ct.-tw.)---7.5-In./37574,Diamond,,SI1,GH,4,White Gold,,14K,7.5 to 7.5,Bracelet,rarecarat
Four-Prong Diamond Tennis Bracelet (4 ct. tw.) - 6.5 In.,5672.0,https://www.rarecarat.com/fine-jewelry/58-Four-Prong-Diamond-Tennis-Bracelet-(4-ct.-tw.)---6.5-In./37532,Diamond,,SI1,GH,4,White Gold,,14K,6.5 to 6.5,Bracelet,rarecarat
Three-Prong Diamond Tennis Bracelet (4 ct. tw.) - 7.5 In.,6500.0,https://www.rarecarat.com/fine-jewelry/58-Three-Prong-Diamond-Tennis-Bracelet-(4-ct.-tw.)---7.5-In./38189,Diamond,,SI1,GH,4,White Gold,,14K,7.5 to 7.5,Bracelet,rarecarat
Three-Prong Diamond Tennis Bracelet (4 ct. tw.) - 6.5 In.,6500.0,https://www.rarecarat.com/fine-jewelry/58-Three-Prong-Diamond-Tennis-Bracelet-(4-ct.-tw.)---6.5-In./38235,Diamond,,SI1,GH,4,White Gold,,14K,6.5 to 6.5,Bracelet,rarecarat
Four-Prong Diamond Tennis Bracelet (5 ct. tw.),7854.0,https://www.rarecarat.com/fine-jewelry/58-Four-Prong-Diamond-Tennis-Bracelet-(5-ct.-tw.)/37635,Diamond,,SI1,GH,5,White Gold,,14K,7.0 to 7.0,Bracelet,rarecarat
Four-Prong Diamond Tennis Bracelet (5 ct. tw.) - 6.5 In.,7854.0,https://www.rarecarat.com/fine-jewelry/58-Four-Prong-Diamond-Tennis-Bracelet-(5-ct.-tw.)---6.5-In./38135,Diamond,,SI1,GH,5,White Gold,,14K,6.5 to 6.5,Bracelet,rarecarat
Four-Prong Diamond Tennis Bracelet (5 ct. tw.) - 7.5 In.,7854.0,https://www.rarecarat.com/fine-jewelry/58-Four-Prong-Diamond-Tennis-Bracelet-(5-ct.-tw.)---7.5-In./38137,Diamond,,SI1,GH,5,White Gold,,14K,7.5 to 7.5,Bracelet,rarecarat
Three-Prong Diamond Tennis Bracelet (5 ct. tw.) - 7.5 In.,7914.0,https://www.rarecarat.com/fine-jewelry/58-Three-Prong-Diamond-Tennis-Bracelet-(5-ct.-tw.)---7.5-In./38151,Diamond,,SI1,GH,5,White Gold,,14K,7.5 to 7.5,Bracelet,rarecarat
Three-Prong Diamond Tennis Bracelet (5 ct. tw.) - 6.5 In.,7914.0,https://www.rarecarat.com/fine-jewelry/58-Three-Prong-Diamond-Tennis-Bracelet-(5-ct.-tw.)---6.5-In./38162,Diamond,,SI1,GH,5,White Gold,,14K,6.5 to 6.5,Bracelet,rarecarat
Heart Charm Diamond Tennis Bracelet,7283.0,https://www.rarecarat.com/fine-jewelry/58-Heart-Charm-Diamond-Tennis-Bracelet/39487,Diamond,,SI1,H,,White Gold,,14K,,Bracelet,rarecarat
Four-Prong Diamond Tennis Bracelet (6 ct. tw.) - 7.5 In.,10400.0,https://www.rarecarat.com/fine-jewelry/58-Four-Prong-Diamond-Tennis-Bracelet-(6-ct.-tw.)---7.5-In./37660,Diamond,,SI1,GH,6,White Gold,,14K,7.5 to 7.5,Bracelet,rarecarat
Four-Prong Diamond Tennis Bracelet (6 ct. tw.) - 6.5 In.,10400.0,https://www.rarecarat.com/fine-jewelry/58-Four-Prong-Diamond-Tennis-Bracelet-(6-ct.-tw.)---6.5-In./37646,Diamond,,SI1,GH,6,White Gold,,14K,6.5 to 6.5,Bracelet,rarecarat
Four-Prong Diamond Tennis Bracelet (6 ct. tw.),10400.0,https://www.rarecarat.com/fine-jewelry/58-Four-Prong-Diamond-Tennis-Bracelet-(6-ct.-tw.)/37628,Diamond,,SI1,GH,6,White Gold,,14K,7.0 to 7.0,Bracelet,rarecarat
Three-Prong Diamond Tennis Bracelet (6 ct. tw.) - 6.5 In.,10557.0,https://www.rarecarat.com/fine-jewelry/58-Three-Prong-Diamond-Tennis-Bracelet-(6-ct.-tw.)---6.5-In./38192,Diamond,,SI1,GH,6,White Gold,,14K,6.5 to 6.5,Bracelet,rarecarat
Three-Prong Diamond Tennis Bracelet (6 ct. tw.) - 7.5 In.,10557.0,https://www.rarecarat.com/fine-jewelry/58-Three-Prong-Diamond-Tennis-Bracelet-(6-ct.-tw.)---7.5-In./38178,Diamond,,SI1,GH,6,White Gold,,14K,7.5 to 7.5,Bracelet,rarecarat
Four-Prong Diamond Tennis Bracelet (7 ct. tw.) - 6.5 In.,13500.0,https://www.rarecarat.com/fine-jewelry/58-Four-Prong-Diamond-Tennis-Bracelet-(7-ct.-tw.)---6.5-In./37596,Diamond,,SI1,GH,7,White Gold,,14K,6.5 to 6.5,Bracelet,rarecarat
Four-Prong Diamond Tennis Bracelet (7 ct. tw.),13500.0,https://www.rarecarat.com/fine-jewelry/58-Four-Prong-Diamond-Tennis-Bracelet-(7-ct.-tw.)/37650,Diamond,,SI1,GH,7,White Gold,,14K,7.0 to 7.0,Bracelet,rarecarat
Four-Prong Diamond Tennis Bracelet (7 ct. tw.) - 7.5 In.,13500.0,https://www.rarecarat.com/fine-jewelry/58-Four-Prong-Diamond-Tennis-Bracelet-(7-ct.-tw.)---7.5-In./37586,Diamond,,SI1,GH,7,White Gold,,14K,7.5 to 7.5,Bracelet,rarecarat
Three-Prong Diamond Tennis Bracelet (7 ct. tw.) - 7.5 In.,13500.0,https://www.rarecarat.com/fine-jewelry/58-Three-Prong-Diamond-Tennis-Bracelet-(7-ct.-tw.)---7.5-In./38234,Diamond,,SI1,GH,7,White Gold,,14K,7.5 to 7.5,Bracelet,rarecarat
Three-Prong Diamond Tennis Bracelet (7 ct. tw.) - 6.5 In.,13500.0,https://www.rarecarat.com/fine-jewelry/58-Three-Prong-Diamond-Tennis-Bracelet-(7-ct.-tw.)---6.5-In./38170,Diamond,,SI1,GH,7,White Gold,,14K,6.5 to 6.5,Bracelet,rarecarat
Three-Prong Diamond Tennis Bracelet (8 ct. tw.) - 6.5 In.,14843.0,https://www.rarecarat.com/fine-jewelry/58-Three-Prong-Diamond-Tennis-Bracelet-(8-ct.-tw.)---6.5-In./38186,Diamond,,SI1,GH,8,White Gold,,14K,6.5 to 6.5,Bracelet,rarecarat
Three-Prong Diamond Tennis Bracelet (8 ct. tw.),14843.0,https://www.rarecarat.com/fine-jewelry/58-Three-Prong-Diamond-Tennis-Bracelet-(8-ct.-tw.)/38181,Diamond,,SI1,GH,8,White Gold,,14K,7.0 to 7.0,Bracelet,rarecarat
Three-Prong Diamond Tennis Bracelet (8 ct. tw.) - 7.5 In.,14843.0,https://www.rarecarat.com/fine-jewelry/58-Three-Prong-Diamond-Tennis-Bracelet-(8-ct.-tw.)---7.5-In./38190,Diamond,,SI1,GH,8,White Gold,,14K,7.5 to 7.5,Bracelet,rarecarat
Four-Prong Diamond Tennis Bracelet (8 ct. tw.),15415.0,https://www.rarecarat.com/fine-jewelry/58-Four-Prong-Diamond-Tennis-Bracelet-(8-ct.-tw.)/37578,Diamond,,SI1,GH,8,White Gold,,14K,7.0 to 7.0,Bracelet,rarecarat
Four-Prong Diamond Tennis Bracelet (8 ct. tw.) - 7.5 In.,15415.0,https://www.rarecarat.com/fine-jewelry/58-Four-Prong-Diamond-Tennis-Bracelet-(8-ct.-tw.)---7.5-In./38107,Diamond,,SI1,GH,8,White Gold,,14K,7.5 to 7.5,Bracelet,rarecarat
Four-Prong Diamond Tennis Bracelet (8 ct. tw.) - 6.5 In.,15415.0,https://www.rarecarat.com/fine-jewelry/58-Four-Prong-Diamond-Tennis-Bracelet-(8-ct.-tw.)---6.5-In./38108,Diamond,,SI1,GH,8,White Gold,,14K,6.5 to 6.5,Bracelet,rarecarat
Four-Prong Diamond Tennis Bracelet (9 ct. tw.) - 6.5 In.,18200.0,https://www.rarecarat.com/fine-jewelry/58-Four-Prong-Diamond-Tennis-Bracelet-(9-ct.-tw.)---6.5-In./37610,Diamond,,SI1,GH,9,White Gold,,14K,6.5 to 6.5,Bracelet,rarecarat
Three-Prong Diamond Tennis Bracelet (9 ct. tw.) - 6.5 In.,18358.0,https://www.rarecarat.com/fine-jewelry/58-Three-Prong-Diamond-Tennis-Bracelet-(9-ct.-tw.)---6.5-In./38165,Diamond,,SI1,GH,9,White Gold,,14K,6.5 to 6.5,Bracelet,rarecarat
Four-Prong Diamond Tennis Bracelet (9 ct. tw.) - 7.5 In.,18200.0,https://www.rarecarat.com/fine-jewelry/58-Four-Prong-Diamond-Tennis-Bracelet-(9-ct.-tw.)---7.5-In./37603,Diamond,,SI1,GH,9,White Gold,,14K,7.5 to 7.5,Bracelet,rarecarat
Four-Prong Diamond Tennis Bracelet (9 ct. tw.),18200.0,https://www.rarecarat.com/fine-jewelry/58-Four-Prong-Diamond-Tennis-Bracelet-(9-ct.-tw.)/37598,Diamond,,SI1,GH,9,White Gold,,14K,7.0 to 7.0,Bracelet,rarecarat
Three-Prong Diamond Tennis Bracelet (9 ct. tw.) - 7.5 In.,18358.0,https://www.rarecarat.com/fine-jewelry/58-Three-Prong-Diamond-Tennis-Bracelet-(9-ct.-tw.)---7.5-In./38150,Diamond,,SI1,GH,9,White Gold,,14K,7.5 to 7.5,Bracelet,rarecarat
Three-Prong Diamond Tennis Bracelet (10 ct. tw.) - 6.5 In.,20129.0,https://www.rarecarat.com/fine-jewelry/58-Three-Prong-Diamond-Tennis-Bracelet-(10-ct.-tw.)---6.5-In./38164,Diamond,,SI1,GH,10,White Gold,,14K,6.5 to 6.5,Bracelet,rarecarat
Three-Prong Diamond Tennis Bracelet (10 ct. tw.) - 7.5 In.,20129.0,https://www.rarecarat.com/fine-jewelry/58-Three-Prong-Diamond-Tennis-Bracelet-(10-ct.-tw.)---7.5-In./38236,Diamond,,SI1,GH,10,White Gold,,14K,7.5 to 7.5,Bracelet,rarecarat
Four-Prong Diamond Tennis Bracelet (10 ct. tw.) - 6.5 In.,20215.0,https://www.rarecarat.com/fine-jewelry/58-Four-Prong-Diamond-Tennis-Bracelet-(10-ct.-tw.)---6.5-In./37528,Diamond,,SI1,GH,10,White Gold,,14K,6.5 to 6.5,Bracelet,rarecarat
Four-Prong Diamond Tennis Bracelet (10 ct. tw.),20215.0,https://www.rarecarat.com/fine-jewelry/58-Four-Prong-Diamond-Tennis-Bracelet-(10-ct.-tw.)/37580,Diamond,,SI1,GH,10,White Gold,,14K,7.0 to 7.0,Bracelet,rarecarat
Four-Prong Diamond Tennis Bracelet (10 ct. tw.) - 7.5 In.,20215.0,https://www.rarecarat.com/fine-jewelry/58-Four-Prong-Diamond-Tennis-Bracelet-(10-ct.-tw.)---7.5-In./37803,Diamond,,SI1,GH,10,White Gold,,14K,7.5 to 7.5,Bracelet,rarecarat
Four-Prong Diamond Tennis Bracelet (11 ct. tw.) - 6.5 In.,22708.0,https://www.rarecarat.com/fine-jewelry/58-Four-Prong-Diamond-Tennis-Bracelet-(11-ct.-tw.)---6.5-In./37670,Diamond,,SI1,GH,11,White Gold,,14K,6.5 to 6.5,Bracelet,rarecarat
Four-Prong Diamond Tennis Bracelet (11 ct. tw.),22708.0,https://www.rarecarat.com/fine-jewelry/58-Four-Prong-Diamond-Tennis-Bracelet-(11-ct.-tw.)/37797,Diamond,,SI1,GH,11,White Gold,,14K,7.0 to 7.0,Bracelet,rarecarat
